Longitud Sexa finca;Latitud Sexa finca;Municipio Finca;HORA INICIO TURNO;HORA FIN TURNO;FINCA;FECHA;lat_decimal;lon_decimal;fecha_dt;hora_inicio_turno_dt;hora_fin_turno_dt;fecha_clima;lat_key;lon_key;fecha_key;clima_fuente;clima_temp_promedio_dia_c;clima_temp_min_dia_c;clima_temp_max_dia_c;clima_precipitacion_dia_mm;clima_viento_promedio_dia_kmh;clima_presion_promedio_dia_hpa;clima_horas_validas_dia;clima_horas_lluvia_dia;clima_observacion_dia;clima_estado_dia;fue_lluvioso_dia;clima_imputado
75°50'28.7''W;4°10'32.5''N;Sevilla;6:00:00;14:00:00;13INDOS;31/01/2026;4.175694444;-75.84130556;31/01/2026;31/01/2026 6:00;31/01/2026 14:00;31/01/2026;4.17569;-75.84131;31/01/2026;Open-Meteo Archive;17.2;15.6;19.7;13.7;7.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;14:00:00;22:00:00;13INDOS;31/01/2026;4.175694444;-75.84130556;31/01/2026;31/01/2026 14:00;31/01/2026 22:00;31/01/2026;4.17569;-75.84131;31/01/2026;Open-Meteo Archive;17.2;15.6;19.7;13.7;7.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;31/01/2026;4.108;-75.87594444;31/01/2026;31/01/2026 6:00;31/01/2026 14:00;31/01/2026;4.108;-75.87594;31/01/2026;Open-Meteo Archive;13.4;11.4;16.2;14.3;8.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;14:00:00;22:00:00;13SINAB;31/01/2026;4.108;-75.87594444;31/01/2026;31/01/2026 14:00;31/01/2026 22:00;31/01/2026;4.108;-75.87594;31/01/2026;Open-Meteo Archive;13.4;11.4;16.2;14.3;8.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;25/01/2026;5.40275;-75.74527778;25/01/2026;25/01/2026 6:00;25/01/2026 14:00;25/01/2026;5.40275;-75.74528;25/01/2026;Open-Meteo Archive;14.3;12.3;18;16.8;6.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;25/01/2026;5.40275;-75.74527778;25/01/2026;25/01/2026 6:00;25/01/2026 14:00;25/01/2026;5.40275;-75.74528;25/01/2026;Open-Meteo Archive;14.3;12.3;18;16.8;6.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;29/01/2026;5.40275;-75.74527778;29/01/2026;29/01/2026 6:00;29/01/2026 14:00;29/01/2026;5.40275;-75.74528;29/01/2026;Open-Meteo Archive;14;11.6;17.5;7;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;29/01/2026;5.40275;-75.74527778;29/01/2026;29/01/2026 6:00;29/01/2026 14:00;29/01/2026;5.40275;-75.74528;29/01/2026;Open-Meteo Archive;14;11.6;17.5;7;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;30/01/2026;5.40275;-75.74527778;30/01/2026;30/01/2026 6:00;30/01/2026 14:00;30/01/2026;5.40275;-75.74528;30/01/2026;Open-Meteo Archive;14.2;11.5;18.7;10;7.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;30/01/2026;5.40275;-75.74527778;30/01/2026;30/01/2026 6:00;30/01/2026 14:00;30/01/2026;5.40275;-75.74528;30/01/2026;Open-Meteo Archive;14.2;11.5;18.7;10;7.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;31/01/2026;5.40275;-75.74527778;31/01/2026;31/01/2026 6:00;31/01/2026 14:00;31/01/2026;5.40275;-75.74528;31/01/2026;Open-Meteo Archive;14.3;12.4;18.2;22.6;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;31/01/2026;5.40275;-75.74527778;31/01/2026;31/01/2026 6:00;31/01/2026 14:00;31/01/2026;5.40275;-75.74528;31/01/2026;Open-Meteo Archive;14.3;12.4;18.2;22.6;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°45'30.2''W;5°22'59.0''N;Guatica;14:00:00;22:00:00;12PALMA;23/01/2026;5.383055556;-75.75838889;23/01/2026;23/01/2026 14:00;23/01/2026 22:00;23/01/2026;5.38306;-75.75839;23/01/2026;Open-Meteo Archive;15.1;12.6;19.3;3.1;10.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;14:00:00;22:00:00;12ARGEN;23/01/2026;5.40275;-75.74527778;23/01/2026;23/01/2026 14:00;23/01/2026 22:00;23/01/2026;5.40275;-75.74528;23/01/2026;Open-Meteo Archive;14.5;12.3;18.1;3.5;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°45'30.2''W;5°22'59.0''N;Guatica;14:00:00;22:00:00;12PALMA;29/01/2026;5.383055556;-75.75838889;29/01/2026;29/01/2026 14:00;29/01/2026 22:00;29/01/2026;5.38306;-75.75839;29/01/2026;Open-Meteo Archive;14.7;12.3;18.2;7.3;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;14:00:00;22:00:00;12ARGEN;29/01/2026;5.40275;-75.74527778;29/01/2026;29/01/2026 14:00;29/01/2026 22:00;29/01/2026;5.40275;-75.74528;29/01/2026;Open-Meteo Archive;14;11.6;17.5;7;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;6:00:00;14:00:00;32PORRA;31/01/2026;3.694388889;-76.57305556;31/01/2026;31/01/2026 6:00;31/01/2026 14:00;31/01/2026;3.69439;-76.57306;31/01/2026;Meteostat Daily;22.7;21;29;9.8;6.5;1015.8;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;14:00:00;22:00:00;12ARGEN;31/01/2026;5.40275;-75.74527778;31/01/2026;31/01/2026 14:00;31/01/2026 22:00;31/01/2026;5.40275;-75.74528;31/01/2026;Open-Meteo Archive;14.3;12.4;18.2;22.6;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;31/01/2026;5.40275;-75.74527778;31/01/2026;31/01/2026 6:00;31/01/2026 14:00;31/01/2026;5.40275;-75.74528;31/01/2026;Open-Meteo Archive;14.3;12.4;18.2;22.6;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;31/01/2026;5.40275;-75.74527778;31/01/2026;31/01/2026 6:00;31/01/2026 14:00;31/01/2026;5.40275;-75.74528;31/01/2026;Open-Meteo Archive;14.3;12.4;18.2;22.6;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;6:00:00;14:00:00;25QUIRA;01/02/2026;3.060527778;-76.52186111;01/02/2026;01/02/2026 6:00;01/02/2026 14:00;01/02/2026;3.06053;-76.52186;01/02/2026;Open-Meteo Archive;20.2;18.6;24;40.8;11.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;14:00:00;22:00:00;25QUIRA;01/02/2026;3.060527778;-76.52186111;01/02/2026;01/02/2026 14:00;01/02/2026 22:00;01/02/2026;3.06053;-76.52186;01/02/2026;Open-Meteo Archive;20.2;18.6;24;40.8;11.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°25'07.7''W;4°03'46.6''N;Riofrio;14:00:00;22:00:00;31ALASK;02/02/2026;4.062944444;-76.41880556;02/02/2026;02/02/2026 14:00;02/02/2026 22:00;02/02/2026;4.06294;-76.41881;02/02/2026;Open-Meteo Archive;14.8;13.5;16.6;13.7;7.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°25'07.7''W;4°03'46.6''N;Riofrio;6:00:00;14:00:00;31ALASK;02/02/2026;4.062944444;-76.41880556;02/02/2026;02/02/2026 6:00;02/02/2026 14:00;02/02/2026;4.06294;-76.41881;02/02/2026;Open-Meteo Archive;14.8;13.5;16.6;13.7;7.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;6:00:00;14:00:00;25QUIRA;02/02/2026;3.060527778;-76.52186111;02/02/2026;02/02/2026 6:00;02/02/2026 14:00;02/02/2026;3.06053;-76.52186;02/02/2026;Open-Meteo Archive;20.5;18.2;25.5;26.2;10.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;14:00:00;22:00:00;25QUIRA;02/02/2026;3.060527778;-76.52186111;02/02/2026;02/02/2026 14:00;02/02/2026 22:00;02/02/2026;3.06053;-76.52186;02/02/2026;Open-Meteo Archive;20.5;18.2;25.5;26.2;10.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;6:00:00;14:00:00;32PORRA;01/02/2026;3.694388889;-76.57305556;01/02/2026;01/02/2026 6:00;01/02/2026 14:00;01/02/2026;3.69439;-76.57306;01/02/2026;Meteostat Daily;21.1;20;25;17.5;6.5;1017.5;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;14:00:00;22:00:00;32PORRA;01/02/2026;3.694388889;-76.57305556;01/02/2026;01/02/2026 14:00;01/02/2026 22:00;01/02/2026;3.69439;-76.57306;01/02/2026;Meteostat Daily;21.1;20;25;17.5;6.5;1017.5;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°16'33.7''W;4°26'45.6''N;Bolivar;6:00:00;14:00:00;35CRIST;01/02/2026;4.446;-76.27602778;01/02/2026;01/02/2026 6:00;01/02/2026 14:00;01/02/2026;4.446;-76.27603;01/02/2026;Open-Meteo Archive;14.2;13.2;17.3;17.7;12.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'33.7''W;4°26'45.6''N;Bolivar;6:00:00;14:00:00;35CRIST;01/02/2026;4.446;-76.27602778;01/02/2026;01/02/2026 6:00;01/02/2026 14:00;01/02/2026;4.446;-76.27603;01/02/2026;Open-Meteo Archive;14.2;13.2;17.3;17.7;12.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;6:00:00;14:00:00;32PORRA;02/02/2026;3.694388889;-76.57305556;02/02/2026;02/02/2026 6:00;02/02/2026 14:00;02/02/2026;3.69439;-76.57306;02/02/2026;Meteostat Daily;22.3;20;28;4.3;5.6;1017.6;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;14:00:00;22:00:00;32PORRA;02/02/2026;3.694388889;-76.57305556;02/02/2026;02/02/2026 14:00;02/02/2026 22:00;02/02/2026;3.69439;-76.57306;02/02/2026;Meteostat Daily;22.3;20;28;4.3;5.6;1017.6;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°16'33.7''W;4°26'45.6''N;Bolivar;6:00:00;14:00:00;35CRIST;02/02/2026;4.446;-76.27602778;02/02/2026;02/02/2026 6:00;02/02/2026 14:00;02/02/2026;4.446;-76.27603;02/02/2026;Open-Meteo Archive;14.5;12.6;17.7;6.5;9.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'33.7''W;4°26'45.6''N;Bolivar;6:00:00;14:00:00;35CRIST;02/02/2026;4.446;-76.27602778;02/02/2026;02/02/2026 6:00;02/02/2026 14:00;02/02/2026;4.446;-76.27603;02/02/2026;Open-Meteo Archive;14.5;12.6;17.7;6.5;9.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;14:00:00;22:00:00;12ARGEN;01/02/2026;5.40275;-75.74527778;01/02/2026;01/02/2026 14:00;01/02/2026 22:00;01/02/2026;5.40275;-75.74528;01/02/2026;Open-Meteo Archive;13.6;12.6;16.4;34.7;4.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;01/02/2026;5.40275;-75.74527778;01/02/2026;01/02/2026 6:00;01/02/2026 14:00;01/02/2026;5.40275;-75.74528;01/02/2026;Open-Meteo Archive;13.6;12.6;16.4;34.7;4.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;01/02/2026;5.40275;-75.74527778;01/02/2026;01/02/2026 6:00;01/02/2026 14:00;01/02/2026;5.40275;-75.74528;01/02/2026;Open-Meteo Archive;13.6;12.6;16.4;34.7;4.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;02/02/2026;5.40275;-75.74527778;02/02/2026;02/02/2026 6:00;02/02/2026 14:00;02/02/2026;5.40275;-75.74528;02/02/2026;Open-Meteo Archive;14;11.7;18.9;19.7;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;6:00:00;14:00:00;13INDOS;01/02/2026;4.175694444;-75.84130556;01/02/2026;01/02/2026 6:00;01/02/2026 14:00;01/02/2026;4.17569;-75.84131;01/02/2026;Open-Meteo Archive;17;15.8;19.7;34.6;7.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;14:00:00;22:00:00;13INDOS;01/02/2026;4.175694444;-75.84130556;01/02/2026;01/02/2026 14:00;01/02/2026 22:00;01/02/2026;4.17569;-75.84131;01/02/2026;Open-Meteo Archive;17;15.8;19.7;34.6;7.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;01/02/2026;4.108;-75.87594444;01/02/2026;01/02/2026 6:00;01/02/2026 14:00;01/02/2026;4.108;-75.87594;01/02/2026;Open-Meteo Archive;13;11.7;15.1;34.6;8.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;14:00:00;22:00:00;13SINAB;01/02/2026;4.108;-75.87594444;01/02/2026;01/02/2026 14:00;01/02/2026 22:00;01/02/2026;4.108;-75.87594;01/02/2026;Open-Meteo Archive;13;11.7;15.1;34.6;8.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;6:00:00;14:00:00;13INDOS;03/02/2026;4.175694444;-75.84130556;03/02/2026;03/02/2026 6:00;03/02/2026 14:00;03/02/2026;4.17569;-75.84131;03/02/2026;Open-Meteo Archive;17.3;14.9;20.8;12.5;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'28.7''W;4°10'32.5''N;Sevilla;14:00:00;22:00:00;13INDOS;03/02/2026;4.175694444;-75.84130556;03/02/2026;03/02/2026 14:00;03/02/2026 22:00;03/02/2026;4.17569;-75.84131;03/02/2026;Open-Meteo Archive;17.3;14.9;20.8;12.5;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;03/02/2026;4.108;-75.87594444;03/02/2026;03/02/2026 6:00;03/02/2026 14:00;03/02/2026;4.108;-75.87594;03/02/2026;Open-Meteo Archive;13.4;9.8;17.8;23.9;8.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;14:00:00;22:00:00;13SINAB;03/02/2026;4.108;-75.87594444;03/02/2026;03/02/2026 14:00;03/02/2026 22:00;03/02/2026;4.108;-75.87594;03/02/2026;Open-Meteo Archive;13.4;9.8;17.8;23.9;8.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°29'55.3''W;3°51'37.6''N;Restrepo;14:00:00;22:00:00;34ESTRE;02/02/2026;3.860444444;-76.49869444;02/02/2026;02/02/2026 14:00;02/02/2026 22:00;02/02/2026;3.86044;-76.49869;02/02/2026;Open-Meteo Archive;18.4;16.4;21.5;2.2;7.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°29'55.3''W;3°51'37.6''N;Restrepo;6:00:00;14:00:00;34ESTRE;02/02/2026;3.860444444;-76.49869444;02/02/2026;02/02/2026 6:00;02/02/2026 14:00;02/02/2026;3.86044;-76.49869;02/02/2026;Open-Meteo Archive;18.4;16.4;21.5;2.2;7.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°29'55.3''W;3°51'37.6''N;Restrepo;14:00:00;22:00:00;34ESTRE;02/02/2026;3.860444444;-76.49869444;02/02/2026;02/02/2026 14:00;02/02/2026 22:00;02/02/2026;3.86044;-76.49869;02/02/2026;Open-Meteo Archive;18.4;16.4;21.5;2.2;7.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;14:00:00;22:00:00;25QUIRA;03/02/2026;3.060527778;-76.52186111;03/02/2026;03/02/2026 14:00;03/02/2026 22:00;03/02/2026;3.06053;-76.52186;03/02/2026;Open-Meteo Archive;21.2;17.4;27.4;16;11;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;6:00:00;14:00:00;25QUIRA;03/02/2026;3.060527778;-76.52186111;03/02/2026;03/02/2026 6:00;03/02/2026 14:00;03/02/2026;3.06053;-76.52186;03/02/2026;Open-Meteo Archive;21.2;17.4;27.4;16;11;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°25'07.7''W;4°03'46.6''N;Riofrio;6:00:00;14:00:00;31ALASK;03/02/2026;4.062944444;-76.41880556;03/02/2026;03/02/2026 6:00;03/02/2026 14:00;03/02/2026;4.06294;-76.41881;03/02/2026;Open-Meteo Archive;15.7;13.8;18.9;1.4;10.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'33.7''W;4°26'45.6''N;Bolivar;6:00:00;14:00:00;35CRIST;03/02/2026;4.446;-76.27602778;03/02/2026;03/02/2026 6:00;03/02/2026 14:00;03/02/2026;4.446;-76.27603;03/02/2026;Open-Meteo Archive;15.6;13.6;19.8;10.4;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'33.7''W;4°26'45.6''N;Bolivar;6:00:00;14:00:00;35CRIST;03/02/2026;4.446;-76.27602778;03/02/2026;03/02/2026 6:00;03/02/2026 14:00;03/02/2026;4.446;-76.27603;03/02/2026;Open-Meteo Archive;15.6;13.6;19.8;10.4;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;6:00:00;14:00:00;12ARGEN;02/02/2026;5.40275;-75.74527778;02/02/2026;02/02/2026 6:00;02/02/2026 14:00;02/02/2026;5.40275;-75.74528;02/02/2026;Open-Meteo Archive;14;11.7;18.9;19.7;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;14:00:00;22:00:00;12ARGEN;02/02/2026;5.40275;-75.74527778;02/02/2026;02/02/2026 14:00;02/02/2026 22:00;02/02/2026;5.40275;-75.74528;02/02/2026;Open-Meteo Archive;14;11.7;18.9;19.7;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;14:00:00;22:00:00;12ARGEN;02/02/2026;5.40275;-75.74527778;02/02/2026;02/02/2026 14:00;02/02/2026 22:00;02/02/2026;5.40275;-75.74528;02/02/2026;Open-Meteo Archive;14;11.7;18.9;19.7;6.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°44'43.0''W;5°24'09.9''N;Riosucio;14:00:00;22:00:00;12ARGEN;01/02/2026;5.40275;-75.74527778;01/02/2026;01/02/2026 14:00;01/02/2026 22:00;01/02/2026;5.40275;-75.74528;01/02/2026;Open-Meteo Archive;13.6;12.6;16.4;34.7;4.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°29'55.3''W;3°51'37.6''N;Restrepo;6:00:00;14:00:00;34ESTRE;03/02/2026;3.860444444;-76.49869444;03/02/2026;03/02/2026 6:00;03/02/2026 14:00;03/02/2026;3.86044;-76.49869;03/02/2026;Open-Meteo Archive;19;16.8;23;0.6;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°29'55.3''W;3°51'37.6''N;Restrepo;14:00:00;22:00:00;34ESTRE;03/02/2026;3.860444444;-76.49869444;03/02/2026;03/02/2026 14:00;03/02/2026 22:00;03/02/2026;3.86044;-76.49869;03/02/2026;Open-Meteo Archive;19;16.8;23;0.6;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°25'07.7''W;4°03'46.6''N;Riofrio;6:00:00;14:00:00;31ALASK;01/02/2026;4.062944444;-76.41880556;01/02/2026;01/02/2026 6:00;01/02/2026 14:00;01/02/2026;4.06294;-76.41881;01/02/2026;Open-Meteo Archive;14.6;13.9;15.9;30;5.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°25'07.7''W;4°03'46.6''N;Riofrio;6:00:00;14:00:00;31ALASK;03/02/2026;4.062944444;-76.41880556;03/02/2026;03/02/2026 6:00;03/02/2026 14:00;03/02/2026;4.06294;-76.41881;03/02/2026;Open-Meteo Archive;15.7;13.8;18.9;1.4;10.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;14:00:00;22:00:00;25QUIRA;04/02/2026;3.060527778;-76.52186111;04/02/2026;04/02/2026 14:00;04/02/2026 22:00;04/02/2026;3.06053;-76.52186;04/02/2026;Open-Meteo Archive;21.3;17.8;28;14.8;10;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;6:00:00;14:00:00;25QUIRA;04/02/2026;3.060527778;-76.52186111;04/02/2026;04/02/2026 6:00;04/02/2026 14:00;04/02/2026;3.06053;-76.52186;04/02/2026;Open-Meteo Archive;21.3;17.8;28;14.8;10;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;6:00:00;14:00:00;32PORRA;03/02/2026;3.694388889;-76.57305556;03/02/2026;03/02/2026 6:00;03/02/2026 14:00;03/02/2026;3.69439;-76.57306;03/02/2026;Meteostat Daily;23.7;20;30;7.6;7.1;1015.9;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;14:00:00;22:00:00;32PORRA;03/02/2026;3.694388889;-76.57305556;03/02/2026;03/02/2026 14:00;03/02/2026 22:00;03/02/2026;3.69439;-76.57306;03/02/2026;Meteostat Daily;23.7;20;30;7.6;7.1;1015.9;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;6:00:00;14:00:00;32PORRA;04/02/2026;3.694388889;-76.57305556;04/02/2026;04/02/2026 6:00;04/02/2026 14:00;04/02/2026;3.69439;-76.57306;04/02/2026;Meteostat Daily;23.7;20;30;7.6;6.3;1015.5;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;14:00:00;22:00:00;32PORRA;04/02/2026;3.694388889;-76.57305556;04/02/2026;04/02/2026 14:00;04/02/2026 22:00;04/02/2026;3.69439;-76.57306;04/02/2026;Meteostat Daily;23.7;20;30;7.6;6.3;1015.5;;;Dato diario obtenido correctamente;Lluvioso;Sí;No
76°29'55.3''W;3°51'37.6''N;Restrepo;6:00:00;14:00:00;34ESTRE;04/02/2026;3.860444444;-76.49869444;04/02/2026;04/02/2026 6:00;04/02/2026 14:00;04/02/2026;3.86044;-76.49869;04/02/2026;Open-Meteo Archive;19.5;16.4;24;1.6;13.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°29'55.3''W;3°51'37.6''N;Restrepo;14:00:00;22:00:00;34ESTRE;05/02/2026;3.860444444;-76.49869444;05/02/2026;05/02/2026 14:00;05/02/2026 22:00;05/02/2026;3.86044;-76.49869;05/02/2026;Open-Meteo Archive;19.4;17.1;22.7;1.4;13.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;6:00:00;14:00:00;13CRIST;04/02/2026;4.117777778;-75.86311111;04/02/2026;04/02/2026 6:00;04/02/2026 14:00;04/02/2026;4.11778;-75.86311;04/02/2026;Open-Meteo Archive;14.8;9.7;20;15.4;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°51'47.2''W;4°07'04.0''N;Sevilla;14:00:00;22:00:00;13CRIST;04/02/2026;4.117777778;-75.86311111;04/02/2026;04/02/2026 14:00;04/02/2026 22:00;04/02/2026;4.11778;-75.86311;04/02/2026;Open-Meteo Archive;14.8;9.7;20;15.4;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;04/02/2026;4.108;-75.87594444;04/02/2026;04/02/2026 6:00;04/02/2026 14:00;04/02/2026;4.108;-75.87594;04/02/2026;Open-Meteo Archive;13.1;8;18.3;15.4;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°25'07.7''W;4°03'46.6''N;Riofrio;6:00:00;14:00:00;31ALASK;04/02/2026;4.062944444;-76.41880556;04/02/2026;04/02/2026 6:00;04/02/2026 14:00;04/02/2026;4.06294;-76.41881;04/02/2026;Open-Meteo Archive;16.1;13.4;20.4;4.2;13.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°25'07.7''W;4°03'46.6''N;Riofrio;14:00:00;22:00:00;31ALASK;04/02/2026;4.062944444;-76.41880556;04/02/2026;04/02/2026 14:00;04/02/2026 22:00;04/02/2026;4.06294;-76.41881;04/02/2026;Open-Meteo Archive;16.1;13.4;20.4;4.2;13.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
